Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
61049340,"Lullaby of the Dawn, Vol. 1 (Lullaby of the Dawn, #1)",Ichika Yuno,"Yuno, Ichika",,"=""""","=""""",5,4.54,ShuCream,ebook,192,2022,2021,2023/02/11,2023/02/10,"manga, read-2023","manga (#1), read-2023 (#5)",read-2023,"Nuovo manga edito star comics, Lullaby of the Dawn racconta una storia che si inserisce in uno dei più classici dei filoni fantasy.<br/><br/>Abbiamo il predestinato, Elva, che diventa sacerdote per difendere la sua isola da strani mostri del mare che ogni notte cercando di spingersi nell'entroterra, attaccando gli uomini che incontrano sul loro cammino. La sua vita è solitaria e la mancanza di una famiglia non è l'unico scotto da pagare per essere un sacerdote: ogni notte che passa cercando di sconfiggere questi mostri, sul corpo di Elva si espandono macchie nere simili a profondi lividi. Sappiamo, perché è Elva stesso a dircelo, che quei segni sono il conto alla rovescia della sua dipartita.<br/><br/>E poi abbiamo Alto, l'altro protagonista della storia: giovane e solare, affascinato dalla figura elegante e solitaria di Elva. Non molto tempo dopo aver incontrato il sacerdote per la prima volta, Alto decide di prendersi cura di lui e trasformarsi nella sua famiglia. Alto decide così di irrompere nella quotidianità di Elva, trasformando la sua vita solitaria.<br/>Sarà il suo desiderio di vedere Elva libero dal suo ruolo di sacerdote che lo spingerà a scavare più in profondità e a cercare maggiori informazioni sulla vita dei ""portatori del fiore"" e a correre numerosi pericoli pur di conoscere la vera natura delle ombre che si nascondono nel mare nero.<br/><br/>Manga consigliato, anche solo per i disegni che sono DIVINI.",,,1,0
43398196,Tokyo Ueno Station,Yū Miri,"Miri, Yū",Morgan Giles,"=""1911284169""","=""9781911284161""",4,3.50,Tilted Axis Press ,Paperback,197,2019,2014,2023/02/11,2023/02/07,"cartaceo, comprati, eng, oriente, saga-familiare, sliceoflife, w-writer, read-2023","cartaceo (#33), comprati (#84), eng (#29), oriente (#27), saga-familiare (#10), sliceoflife (#22), w-writer (#43), read-2023 (#4)",read-2023,"E' il primo libro che leggo di Miri Yuu e probabilmente non sarà l'ultimo.<br/><br/>La storia di per sé potrebbe sembrare banale: Kazu è un fantasma che si aggira per la stazione di Ueno, a Tokyo, e osserva la vita che scorre intorno a lui.<br/>Eppure, non c'è nulla di banale in questa storia. Kazu ascolta i discorsi delle persone che passeggiano e dei senzatetto che lì ci vivono; ripercorre la sua vita, piena di sacrifici e segnata da disgrazie che fanno parte della vita di ognuno di noi e che portano ogni persona a vivere il dolore.<br/>In nostro protagonista è costretto durante il racconto, per vari eventi, a confrontarsi con se stesso, con le proprie scelte e a convivere con gli effetti che esse hanno avuto nella sua vita e nella vita degli altri, mentre lentamente, disseminando numerosi indizi, l'autrice ci disvela, in un crudele finale, la sorte di Kazu.<br/><br/>Questo libro breve (sono meno di 200 pagine) letteralmente ci accompagna nella vita e nella vita dopo la morte di Kazu, con uno spirito di consapevolezza e rassegnazione che difficilmente troviamo nei romanzi occidentali: nessuna domanda da parte del protagonista di cosa sia successo e di cosa succederà, nessuna riflessione sul proprio stato e su come poter ""andare oltre"". In un unico e lunghissimo capitolo, l'autrice ci mostra uno spaccato di vita, continuando a alternare il presente del fantasma Kazu con le sue vicende umane passate.<br/>Gli eventi topici del libro non sono accompagnati da preamboli pieni di pathos, ma vengono affrontati in una riga, lasciando al lettore il compito di coglierli e fermarsi a riflettere su di essi.<br/>Anche il finale non è da meno: non aspettatevi un ultimo paragrafo pieno di moralismo, un'ultima frase che racchiuda tutto il senso del libro. Anzi, per quanto mi riguarda, il finale apre a ricordi che ognuno di noi condivide, tristezza e dolore che ci riportano ad un passato non troppo passato.<br/><br/>Personalmente, credo di aver apprezzato molto di più questo libro dopo aver letto la biografia dell'autrice. Vi invito a leggerla al termine della lettura di Tokyo Ueno Station.<br/><br/>--- LETTURA IN INGLESE: CONSIGLI ---<br/><br/>Libro consigliato in inglese solo se avete una buona conoscenza della lingua: la lettura non si suddivide in capitoli e molto spesso il passaggio da presente a passato non è così chiaro. Di conseguenza, non lo consiglio a chi non ha un ampio vocabolario, perché potrebbe rovinare la lettura di questo ottimo libro. <br/>Fortunatamente esiste la versione italiana! Titolo: Tokyo. Stazione Ueno. Editore:  21lettere.",,,1,0
17338642,"Noi siamo il nostro cervello: come pensiamo, soffriamo e amiamo",Dick Swaab,"Swaab, Dick",,"=""8861922279""","=""9788861922273""",4,3.89,Eliot,Paperback,455,2011,2010,2023/02/22,2023/02/15,read-2023,read-2023 (#3),read-2023,,,,1,0
60568226,"Empire of Exiles (Books of the Usurper, #1)",Erin M. Evans,"Evans, Erin M.",,"=""0316440876""","=""9780316440875""",0,4.01,Orbit,Paperback,432,2022,2022,,2023/02/21,to-read,to-read (#98),to-read,,,,0,0
43205859,Children of the Nameless,Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",0,3.93,Wizards of the Coast,ebook,217,2018,2018,,2023/02/09,to-read,to-read (#97),to-read,,,,0,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",3,4.29,Penguin Books,Paperback,487,2005,2001,,2022/05/04,to-read,to-read (#96),to-read,,,,1,0
17675957,"Il segreto della libreria sempre aperta (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,"Sloan, Robin",Giovanni Arduino,"=""8863804605""","=""9788863804607""",4,3.73,Corbaccio,Hardcover,306,2013,2012,,2020/06/19,to-read,to-read (#95),to-read,,,,1,0
57631700,"Castles in Their Bones (Castles in Their Bones, #1)",Laura Sebastian,"Sebastian, Laura",,"=""0593118162""","=""9780593118160""",0,4.06,Delacorte Press,Hardcover,514,2022,2022,,2023/02/04,to-read,to-read (#94),to-read,,,,0,0
44074748,Jawbone,Mónica Ojeda,"Ojeda, Mónica",Sarah  Booker,"=""1566896215""","=""9781566896214""",0,3.74,Coffee House Press,Paperback,272,2022,2018,,2023/01/21,to-read,to-read (#93),to-read,,,,0,0
53155366,The Book of Shanghai,Jin Li,"Li, Jin","Dai Congrong, Wang Anyi, Xiao Bai, Shen Dacheng, Chen Danyan, Cai Jun, Chen Qiufan, Xia Shang, Teng Xiaolan, Fu Yuehui, Lee Anderson, Yu Yan Chen, Jack Hargreaves, Paul Harris, Frances Nichol, Christopher Macdonald, Carson Ramsdell, Josh Stenberg, Katherine Tse, Helen Wang","=""1912697270""","=""9781912697274""",0,3.90,Comma Press,Paperback,167,2020,2020,,2023/01/13,to-read,to-read (#92),to-read,,,,0,0
52323207,Lake Like a Mirror,Ho Sok Fong,"Fong, Ho Sok","賀淑芳, Natascha Bruce","=""193188398X""","=""9781931883986""",0,3.36,Two Lines Press,Paperback,240,2020,2014,,2023/01/13,to-read,to-read (#91),to-read,,,,0,0
40740914,If Cats Disappeared from the World,Genki Kawamura,"Kawamura, Genki",Eric Selland,"=""1509889175""","=""9781509889174""",0,3.79,Picador,Paperback,202,2018,2012,,2023/01/13,to-read,to-read (#90),to-read,,,,0,0
59364173,I'm Glad My Mom Died,Jennette McCurdy,"McCurdy, Jennette",,"=""""","=""""",4,4.49,Simon & Schuster,ebook,320,2022,2022,2023/01/11,2022/11/11,"2022, biografie, cartaceo, comprati, eng, w-writer, read-2023","2022 (#9), biografie (#10), cartaceo (#32), comprati (#83), eng (#28), w-writer (#42), read-2023 (#2)",read-2023,,,,1,0
57917042,"Anatomy: A Love Story (The Anatomy Duology, #1)",Dana Schwartz,"Schwartz, Dana",,"=""""","=""""",0,3.82,Wednesday Books,Hardcover,338,2022,2022,,2023/01/09,to-read,to-read (#89),to-read,,,,0,0
27399698,Tempesta di neve e profumo di mandorle,Camilla Läckberg,"Läckberg, Camilla","Alessandra Albertari, Katia De Marco, Alessandra Scali","=""8831739999""","=""9788831739993""",0,3.12,Marsilio,ebook,159,2015,2007,,2022/11/29,to-read,to-read (#88),to-read,,,,0,0
58330567,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,Brené Brown,"Brown, Brené",Gavin Aung Than,"=""0399592555""","=""9780399592553""",0,4.33,Random House,Hardcover,301,2021,2021,,2023/01/06,to-read,to-read (#87),to-read,,,,0,0
53138099,"Finlay Donovan Is Killing It (Finlay Donovan, #1)",Elle Cosimano,"Cosimano, Elle",,"=""1250241707""","=""9781250241702""",0,4.03,Minotaur Books,Hardcover,355,2021,2021,,2023/01/05,to-read,to-read (#86),to-read,,,,0,0
38368927,"聖女の魔力は万能です 1 [Seijo no Maryoku wa Bannou desu 1] (The Saint's Magic Power Is Omnipotent [Manga], #1)",Fujiazuki,"Fujiazuki, Fujiazuki","Yuka Tachibana, Yasuyuki Syuri, 橘由華, 藤小豆","=""4040696832""","=""9784040696836""",0,4.21,KADOKAWA,Paperback,172,2018,2018,,2023/01/05,to-read,to-read (#85),to-read,,,,0,0
37856724,薬屋のひとりごと [Kusuriya no Hitorigoto],Natsu Hyuuga,"Hyuuga, Natsu","日向夏, Touko Shino, しのとうこ","=""4072981982""","=""9784072981986""",0,4.35,ヒーロー文庫,Paperback,328,2014,2014,,2023/01/05,to-read,to-read (#84),to-read,,,,0,0
36441259,"薬屋のひとりごと 1 [Kusuriya no Hitorigoto 1] (The Apothecary Diaries [Nekokurage], #1)",Nekokurage,"Nekokurage, Nekokurage","ねこクラゲ, 日向夏, 七緒一綺, しのとうこ","=""4757554893""","=""9784757554894""",5,4.30,スクウェア・エニックス,Paperback,184,2017,2017,2023/01/05,2023/01/05,"read-2023, comics, comprati, ebook, eng, fantasy, oriente, humor, gialli","read-2023 (#1), comics (#11), comprati (#81), ebook (#59), eng (#26), fantasy (#11), oriente (#25), humor (#6), gialli (#14)",read-2023,,,,1,0
60147395,City of Last Chances,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1801108420""","=""9781801108423""",0,4.00,Head of Zeus,Hardcover,512,2022,2022,,2023/01/05,to-read,to-read (#83),to-read,,,,0,0
57789637,"Daughter of the Moon Goddess (The Celestial Kingdom Duology, #1)",Sue Lynn Tan,"Tan, Sue Lynn",Kuri Huang,"=""0063031302""","=""9780063031302""",0,4.14,Harper Voyager,Hardcover,503,2022,2022,,2022/05/02,"to-read, 2022, comprati, ebook, eng, fantasy, oriente, w-writer","to-read (#9), 2022 (#7), comprati (#80), ebook (#58), eng (#25), fantasy (#10), oriente (#24), w-writer (#41)",to-read,,,,0,0
54814676,Crying in H Mart,Michelle Zauner,"Zauner, Michelle",,"=""0525657746""","=""9780525657743""",0,4.28,Knopf,Hardcover,256,2021,2021,,2021/12/02,"to-read, 2021, biografie, comprati, ebook, eng, oriente, saga-familiare, sliceoflife, w-writer","to-read (#5), 2021 (#7), biografie (#9), comprati (#79), ebook (#57), eng (#24), oriente (#23), saga-familiare (#9), sliceoflife (#21), w-writer (#40)",to-read,,,,0,0
61313902,Five Survive,Holly  Jackson,"Jackson, Holly",,"=""0755504402""","=""9780755504404""",0,4.08,Electric Monkey,Hardcover,391,2022,2022,,2022/12/26,to-read,to-read (#82),to-read,,,,0,0
56978089,"A Magic Steeped in Poison (The Book of Tea, #1)",Judy I. Lin,"Lin, Judy I.",,"=""1250767083""","=""9781250767080""",0,3.87,Feiwel and Friends,Hardcover,384,2022,2022,,2022/12/26,to-read,to-read (#81),to-read,,,,0,0
60321447,Chip War: The Fight for the World's Most Critical Technology,Chris   Miller,"Miller, Chris",,"=""1982172002""","=""9781982172008""",0,4.48,Scribner,Hardcover,464,2022,2022,,2022/12/26,to-read,to-read (#80),to-read,,,,0,0
60372319,The Woks of Life: Recipes to Know and Love from a Chinese American Family: A Cookbook,Bill Leung,"Leung, Bill","Kaitlin Leung, Judy Leung, Sarah Leung","=""0593233891""","=""9780593233894""",0,4.57,Clarkson Potter,Hardcover,320,2022,,,2022/12/26,to-read,to-read (#79),to-read,,,,0,0
16071377,"The Vorrh (The Vorrh Trilogy, #1)",Brian Catling,"Catling, Brian",Alan Moore,"=""0957142714""","=""9780957142718""",0,3.47,Honest Publishing,Paperback,485,2012,2012,,2022/12/26,to-read,to-read (#78),to-read,,,,0,0
58701949,"Heaven Official's Blessing: Tian Guan Ci Fu (Novel), Vol. 1",Mò Xiāng Tóng Xiù,"Xiù, Mò Xiāng Tóng",Suika,"=""1648279171""","=""9781648279171""",0,4.66,Seven Seas Entertainment,Paperback,416,2021,2021,,2022/12/26,to-read,to-read (#77),to-read,,,,0,0
114982,"The Ruby in the Smoke (Sally Lockhart, #1)",Philip Pullman,"Pullman, Philip",,"=""0394895894""","=""9780394895895""",0,3.77,Laurel Leaf,Mass Market Paperback,230,1988,1985,,2022/12/26,to-read,to-read (#76),to-read,,,,0,0
42201395,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret  Rogerson,"Rogerson, Margaret",,"=""1481497618""","=""9781481497619""",0,4.07,Margaret K. McElderry Books,Hardcover,456,2019,2019,,2022/12/26,to-read,to-read (#75),to-read,,,,0,0
60652997,"Hell Bent (Alex Stern, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313104""","=""9781250313102""",0,4.18,Flatiron Books,Hardcover,481,2023,2023,,2022/12/24,to-read,to-read (#74),to-read,,,,0,0
61399125,What Happened to Ruthy Ramirez,Claire Jiménez,"Jiménez, Claire",,"=""1538725967""","=""9781538725962""",0,3.49,Grand Central Publishing,Hardcover,240,2023,2023,,2022/12/24,to-read,to-read (#73),to-read,,,,0,0
36657860,Frankenstein in Baghdad,Ahmed Saadawi,"Saadawi, Ahmed",Jonathan Wright,"=""178607060X""","=""9781786070609""",0,3.57,Oneworld,Paperback,272,2018,2013,,2022/12/24,to-read,to-read (#72),to-read,,,,0,0
52378525,"The First Sister (The First Sister Trilogy, #1)",Linden A. Lewis,"Lewis, Linden A.",,"=""198212699X""","=""9781982126995""",0,3.87,Skybound Books,Hardcover,352,2020,2020,,2022/12/24,to-read,to-read (#71),to-read,,,,0,0
18144590,The Alchemist,Paulo Coelho,"Coelho, Paulo",,"=""0062315005""","=""9780062315007""",0,3.90,HarperOne,Paperback,182,2014,1988,,2022/12/24,to-read,to-read (#70),to-read,,,,0,0
57021127,Portrait of a Thief,Grace D. Li,"Li, Grace D.",,"=""0593184734""","=""9780593184738""",0,3.49,Tiny Reparations Books,Hardcover,375,2022,2022,,2022/12/24,to-read,to-read (#69),to-read,,,,0,0
59772869,The Woman in the Library,Sulari Gentill,"Gentill, Sulari",,"=""1728261945""","=""9781728261942""",0,3.51,Poisoned Pen Press,Hardcover,265,2022,2022,,2022/12/24,to-read,to-read (#68),to-read,,,,0,0
52671507,消えた初恋 2 [Kieta Hatsukoi 2],Wataru Hinekure,"Hinekure, Wataru","Aruko, ひねくれ渡, アルコ","=""4088443187""","=""9784088443188""",4,4.40,集英社 / Shūeisha,Paperback,176,2020,2020,2022/12/24,2022/12/24,read-2022,read-2022 (#20),read-2022,,,,1,0
57147089,"My Love Mix-Up!, Vol. 1",Wataru Hinekure,"Hinekure, Wataru","Aruko, Jan Cash","=""1974725278""","=""9781974725274""",4,4.37,VIZ Media LLC,Paperback,176,2021,2019,2022/12/24,2022/12/24,read-2022,read-2022 (#19),read-2022,,,,1,0
55584973,ゆびさきと恋々 4 [Yubisaki to Renren 4],Suu Morishita,"Morishita, Suu",森下suu,"=""4065226341""","=""9784065226346""",5,4.53,講談社 [Kōdansha],Paperback,160,2021,2021,2022/12/24,2022/12/24,read-2022,read-2022 (#18),read-2022,,,,1,0
56597885,"Beautiful World, Where Are You",Sally Rooney,"Rooney, Sally",,"=""0374602603""","=""9780374602604""",0,3.55,"Farrar, Straus and Giroux",Hardcover,356,2021,2021,,2022/12/09,to-read,to-read (#67),to-read,,,,0,0
59365584,Zachary Ying and the Dragon Emperor (Zachary Ying #1),Xiran Jay Zhao,"Zhao, Xiran Jay",,"=""1665900709""","=""9781665900706""",0,4.12,Margaret K. McElderry Books,Hardcover,340,2022,2022,,2022/12/01,to-read,to-read (#66),to-read,,,,0,0
22381267,Tempus,Nerea Riesco,"Riesco, Nerea",,"=""""","=""9788445002063""",2,3.55,Minotauro,Tapa dura con sobrecubiertas,494,2014,2004,2018/11/02,2018/10/29,,,read,,,,1,0
59799026,"Everyone In My Family Has Killed Someone (Ernest Cunningham, #1)",Benjamin   Stevenson,"Stevenson, Benjamin",,"=""0143795651""","=""9780143795650""",0,3.83,Penguin Random House Australia,Paperback,384,2022,2022,2022/11/29,2022/11/13,"2022, _-blog, cartaceo, comprati, ebook, eng, gialli, humor, read-2022","2022 (#6), _-blog (#4), cartaceo (#31), comprati (#78), ebook (#56), eng (#23), gialli (#13), humor (#5), read-2022 (#17)",read-2022,,,,1,0
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",0,4.17,Vintage,Paperback,559,1992,1992,,2022/11/17,to-read,to-read (#65),to-read,,,,0,0
60035241,"Station Eternity (The Midsolar Murders, #1)",Mur Lafferty,"Lafferty, Mur",,"=""0593098110""","=""9780593098110""",0,3.70,Ace,Paperback,457,2022,2022,,2022/11/16,to-read,to-read (#64),to-read,,,,0,0
58725025,"Ordinary Monsters (The Talents Trilogy, #1)",J.M. Miro,"Miro, J.M.",,"=""1250833663""","=""9781250833662""",0,3.80,Flatiron Books,Hardcover,672,2022,2022,,2022/11/16,to-read,to-read (#63),to-read,,,,0,0
60314494,"Legends & Lattes (Legends & Lattes, #1)",Travis  Baldree,"Baldree, Travis",,"=""""","=""9798985663211""",0,4.23,Cryptid Press,Paperback,305,2022,2022,,2022/11/16,to-read,to-read (#62),to-read,,,,0,0
59947696,Wrong Place Wrong Time,Gillian McAllister,"McAllister, Gillian",,"=""0063252341""","=""9780063252349""",0,4.04,William Morrow,Hardcover,416,2022,2022,,2022/11/16,to-read,to-read (#61),to-read,,,,0,0
60149573,Our Missing Hearts,Celeste Ng,"Ng, Celeste",,"=""0593492544""","=""9780593492543""",0,3.82,Penguin Press,Hardcover,335,2022,2022,,2022/11/16,to-read,to-read (#60),to-read,,,,0,0
820645,Il barone rampante,Italo Calvino,"Calvino, Italo",,"=""8804370858""","=""9788804370857""",0,4.03,Mondadori,Paperback,253,1993,1957,,2022/11/13,,,read,,,,1,0
690146,"The Adventure of the Christmas Pudding (Hercule Poirot, #37)",Agatha Christie,"Christie, Agatha",,"=""0007121083""","=""9780007121083""",4,3.81,Harper,Paperback,363,2002,1923,2022/11/06,2022/11/01,"_-blog, comprati, ebook, eng, gialli, w-writer, read-2022","_-blog (#3), comprati (#77), ebook (#55), eng (#22), gialli (#12), w-writer (#39), read-2022 (#16)",read-2022,"La storia crime perfetta per entrare nel mood natalizio!<br/>Anche se si tratta di un racconto breve, la storia risulta un perfetto bilanciamento tra la nostalgia delle tradizioni culinarie inglesi (viste dal punto di vista di uno scettico Poirot) e il brivido dell'intrigo internazionale.<br/>Finale con colpo di scena, in cui il nostro simpatico detective belga dimostra di non mandare le cellulite grige in vacanza neppure a Natale.<br/><br/>Letto in inglese si dimostra un buon esercizio per chi vuole dedicare un po' di tempo ad allenare la lingua. La brevità del testo permette di rimanere concentrati (in quanto l'obiettivo, la fine, è lì a qualche pagina) e il tema trattato è comunque di facile comprensione, nonostante il linguaggio non sia il più moderno.",,,1,0
61052577,I miei giorni alla libreria Morisaki,Satoshi Yagisawa,"Yagisawa, Satoshi",Gala Maria Follaco,"=""8807034948""","=""9788807034947""",3,3.61,Feltrinelli,Paperback,160,2022,2010,,2022/07/19,read-2022,read-2022 (#15),read-2022,,,,1,0
40230101,The Mamba Mentality: How I Play,Kobe Bryant,"Bryant, Kobe","Pau Gasol, Phil Jackson, Andrew D. Bernstein","=""0374201234""","=""9780374201234""",5,4.27,MCD,Hardcover,208,2018,,2022/09/01,2022/09/01,"comprati, ebook, read-2022","comprati (#72), ebook (#53), read-2022 (#14)",read-2022,,,,1,0
58438618,Glucose Revolution: The Life-Changing Power of Balancing Your Blood Sugar,Jessie Inchauspé,"Inchauspé, Jessie",,"=""1982179414""","=""9781982179410""",3,4.50,S&S/Simon Element,Hardcover,304,2022,2022,2022/09/22,2022/09/17,"2022, cartaceo, comprati, manuali, medicina, sliceoflife, w-writer, read-2022","2022 (#3), cartaceo (#28), comprati (#73), manuali (#20), medicina (#6), sliceoflife (#18), w-writer (#36), read-2022 (#13)",read-2022,,,,1,0
50514218,"A Sign of Affection, Vol. 1",Suu Morishita,"Morishita, Suu",Christine Dashiell,"=""""","=""""",4,4.39,Kodansha Comics,Kindle Edition,198,2020,2019,2022/09/24,2022/09/24,read-2022,read-2022 (#12),read-2022,,,,1,0
54425958,"A Sign of Affection, Vol. 2",Suu Morishita,"Morishita, Suu",,"=""1646597141""","=""""",4,4.50,Kodansha Comics,Kindle Edition,162,2020,2020,2022/09/24,2022/09/24,read-2022,read-2022 (#11),read-2022,,,,1,0
53869895,ゆびさきと恋々 3 [Yubisaki to Renren 3],Suu Morishita,"Morishita, Suu",森下suu,"=""4065209714""","=""9784065209714""",4,4.51,講談社 [Kōdansha],Paperback,160,2020,2020,2022/09/24,2022/09/24,"comprati, ebook, oriente, sliceoflife, w-writer, read-2022","comprati (#74), ebook (#54), oriente (#22), sliceoflife (#19), w-writer (#37), read-2022 (#10)",read-2022,,,,1,0
63046887,La dura vita del dittatore,Simone Guida,"Guida, Simone",,"=""885804262X""","=""9788858042625""",4,4.27,Gribaudo,Paperback,192,2022,,2022/10/29,2022/10/29,"2022, _-blog, autore-italiano, cartaceo, comprati, saggi, storia, read-2022","2022 (#5), _-blog (#2), autore-italiano (#22), cartaceo (#30), comprati (#76), saggi (#27), storia (#20), read-2022 (#9)",read-2022,,,,1,0
30319086,If We Were Villains,M.L. Rio,"Rio, M.L.",,"=""125009528X""","=""9781250095282""",0,4.21,Flatiron Books,Hardcover,354,2017,2017,,2022/10/29,"to-read, _-blog","to-read (#59), _-blog (#1)",to-read,,,,0,0
56898223,A History of Wild Places,Shea Ernshaw,"Ernshaw, Shea",,"=""1982164808""","=""9781982164805""",0,3.95,Atria Books,Hardcover,354,2021,2021,,2022/10/29,to-read,to-read (#58),to-read,,,,0,0
57151981,Beasts of a Little Land,Juhea Kim,"Kim, Juhea",,"=""006309357X""","=""9780063093577""",0,3.99,Ecco,Hardcover,416,2021,2021,,2022/10/29,to-read,to-read (#57),to-read,,,,0,0
60415700,Now Is Not the Time to Panic,Kevin    Wilson,"Wilson, Kevin",,"=""0062913506""","=""9780062913500""",0,3.71,Ecco,Hardcover,246,2022,2022,,2022/10/29,to-read,to-read (#56),to-read,,,,0,0
60423968,Delitti a Fleat House,Lucinda Riley,"Riley, Lucinda",Leonardo Taiuti,"=""8809953681""","=""9788809953680""",0,4.15,Giunti Editore,Paperback,486,2022,2022,,2022/10/24,to-read,to-read (#55),to-read,,,,0,0
60834154,La libreria sulla collina,Alba Donati,"Donati, Alba",,"=""8806253824""","=""9788806253820""",0,3.56,Einaudi,Paperback,194,2022,2022,,2022/10/01,"2022, autore-italiano, cartaceo, comprati, sliceoflife, w-writer, read-2022","2022 (#4), autore-italiano (#21), cartaceo (#29), comprati (#75), sliceoflife (#20), w-writer (#38), read-2022 (#8)",read-2022,,,,0,0
57945316,Babel: An Arcane History,R.F. Kuang,"Kuang, R.F.",,"=""0063021420""","=""9780063021426""",0,4.24,Harper Voyager,Hardcover,544,2022,2022,,2022/10/01,to-read,to-read (#54),to-read,,,,0,0
54985743,People We Meet on Vacation,Emily Henry,"Henry, Emily",,"=""1984806750""","=""9781984806758""",0,3.91,Berkley,Paperback,364,2021,2021,,2022/09/24,to-read,to-read (#53),to-read,,,,0,0
53799686,Anxious People,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""1982121602""","=""9781982121600""",0,4.19,Simon & Schuster Canada,Paperback,336,2020,2019,,2022/09/24,to-read,to-read (#52),to-read,,,,0,0
58375739,Will,Will Smith,"Smith, Will",Mark Manson,"=""1984877925""","=""9781984877925""",0,4.27,Penguin Press,Hardcover,418,2021,2021,,2022/09/22,to-read,to-read (#51),to-read,,,,0,0
58985555,The Agathas (An Agathas Mystery),Kathleen Glasgow,"Glasgow, Kathleen",Liz Lawson,"=""059343112X""","=""9780593431122""",0,3.95,Delacorte Press,Library Binding,416,2022,2022,,2022/09/17,to-read,to-read (#50),to-read,,,,0,0
58935130,Marple: Twelve New Mysteries,Naomi Alderman,"Alderman, Naomi","Leigh Bardugo, Alyssa Cole, Lucy Foley, Elly Griffiths, Natalie Haynes, Jean Kwok, Val McDermid, Karen M. McManus, Dreda Say Mitchell, Kate Mosse, Ruth Ware, Agatha Christie","=""0063136058""","=""9780063136052""",0,3.83,William Morrow,Hardcover,384,2022,2022,,2022/09/17,to-read,to-read (#49),to-read,,,,0,0
58829857,One of the Girls,Lucy Clarke,"Clarke, Lucy",,"=""0593422643""","=""9780593422649""",0,3.98,G.P. Putnam's Sons,Hardcover,432,2022,2022,,2022/09/17,to-read,to-read (#48),to-read,,,,0,0
59808037,How Not to Drown in a Glass of Water,Angie Cruz,"Cruz, Angie",,"=""1250208459""","=""9781250208453""",0,3.91,Flatiron Books,Hardcover,195,2022,2022,,2022/09/17,to-read,to-read (#47),to-read,,,,0,0
19446436,La dittatura delle abitudini,Charles Duhigg,"Duhigg, Charles",Marco Sartori,"=""""","=""""",0,4.13,Corbaccio,Kindle Edition,432,2012,2012,,2022/07/20,"comprati, ebook, saggi, usa, to-read","comprati (#71), ebook (#52), saggi (#26), usa (#8), to-read (#46)",to-read,,,,0,0
53382168,The Ex Talk,Rachel Lynn Solomon,"Solomon, Rachel Lynn",,"=""0593200128""","=""9780593200124""",0,3.72,Berkley,Paperback,338,2021,2021,,2022/09/02,to-read,to-read (#45),to-read,,,,0,0
56554626,"The Ex Hex (The Ex Hex, #1)",Erin Sterling,"Sterling, Erin",,"=""006302747X""","=""9780063027473""",0,3.52,Avon,Paperback,308,2021,2021,,2022/09/02,to-read,to-read (#44),to-read,,,,0,0
54886959,"Arsenic and Adobo (Tita Rosie's Kitchen Mystery, #1)",Mia P. Manansala,"Manansala, Mia P.",,"=""0593201671""","=""9780593201671""",0,3.54,Berkley,Paperback,308,2021,2021,,2022/09/02,to-read,to-read (#43),to-read,,,,0,0
58744977,The Last Thing He Told Me,Laura Dave,"Dave, Laura",,"=""1501171348""","=""9781501171345""",0,3.85,Simon & Schuster,Hardcover,306,2021,2021,,2022/09/02,to-read,to-read (#42),to-read,,,,0,0
53310061,"Dial A for Aunties (Aunties, #1)",Jesse Q. Sutanto,"Sutanto, Jesse Q.",,"=""0593336739""","=""9780593336731""",0,3.73,Berkley,Hardcover,299,2021,2021,,2022/09/02,to-read,to-read (#41),to-read,,,,0,0
56783258,Cloud Cuckoo Land,Anthony Doerr,"Doerr, Anthony",,"=""1982168439""","=""9781982168438""",0,4.26,Scribner,Hardcover,626,2021,2021,,2022/09/02,to-read,to-read (#40),to-read,,,,0,0
52578297,The Midnight Library,Matt Haig,"Haig, Matt",,"=""""","=""""",0,4.01,Viking,Hardcover,304,2020,2020,,2022/09/02,to-read,to-read (#39),to-read,,,,0,0
60703974,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,"=""0593540484""","=""9780593540480""",0,4.40,G.P. Putnam's Sons,Paperback,400,2022,2018,,2022/09/02,to-read,to-read (#38),to-read,,,,0,0
60099660,If You Could See the Sun,Ann Liang,"Liang, Ann",,"=""1335915842""","=""9781335915849""",0,4.05,Inkyard Press,Hardcover,352,2022,2022,,2022/09/02,to-read,to-read (#37),to-read,,,,0,0
